zip_id,zip,city,state
36993,78933,Cat Spring,Texas
36994,78934,Columbus,Texas
36995,78935,Alleyton,Texas
36996,78938,Ellinger,Texas
36997,78940,Fayetteville,Texas
36998,78941,Flatonia,Texas
36999,78942,Giddings,Texas
37000,78943,Glidden,Texas
37001,78944,Industry,Texas
37002,78945,La Grange,Texas
37003,78946,Ledbetter,Texas
37004,78947,Lexington,Texas
37005,78948,Lincoln,Texas
37006,78949,Muldoon,Texas
37007,78950,New Ulm,Texas
37008,78951,Oakland,Texas
37009,78952,Plum,Texas
37010,78953,Rosanky,Texas
37011,78954,Round Top,Texas
37012,78956,Schulenburg,Texas
37013,78957,Smithville,Texas
37014,78959,Waelder,Texas
37015,78960,Warda,Texas
37016,78962,Weimar,Texas
37017,78963,West Point,Texas
37018,79001,Adrian,Texas
37019,79002,Alanreed,Texas
37020,79003,Allison,Texas
37021,79005,Booker,Texas
37022,79007,Borger,Texas
37023,79008,Borger,Texas
37024,79009,Bovina,Texas
37025,7901,Summit,New Jersey
37026,79010,Boys Ranch,Texas
37027,79011,Briscoe,Texas
37028,79012,Bushland,Texas
37029,79013,Cactus,Texas
37030,79014,Canadian,Texas
37031,79015,Canyon,Texas
37032,79016,Canyon,Texas
37033,79018,Channing,Texas
37034,79019,Claude,Texas
37035,7902,Summit,New Jersey
37036,79021,Cotton Center,Texas
37037,79022,Dalhart,Texas
37038,79024,Darrouzett,Texas
37039,79025,Dawn,Texas
37040,79027,Dimmitt,Texas
37041,79029,Dumas,Texas
37042,79031,Earth,Texas
37043,79032,Edmonson,Texas
37044,79033,Farnsworth,Texas
37045,79034,Follett,Texas
37046,79035,Friona,Texas
37047,79036,Fritch,Texas
37048,79039,Groom,Texas
37049,79040,Gruver,Texas
37050,79041,Hale Center,Texas
37051,79042,Happy,Texas
37052,79043,Hart,Texas
37053,79044,Hartley,Texas
37054,79045,Hereford,Texas
37055,79046,Higgins,Texas
37056,79051,Kerrick,Texas
37057,79052,Kress,Texas
37058,79053,Lazbuddie,Texas
37059,79054,Lefors,Texas
37060,79057,Mclean,Texas
37061,79058,Masterson,Texas
37062,79059,Miami,Texas
37063,79061,Mobeetie,Texas
37064,79062,Morse,Texas
37065,79063,Nazareth,Texas
37066,79064,Olton,Texas
37067,79065,Pampa,Texas
37068,79066,Pampa,Texas
37069,79068,Panhandle,Texas
37070,79070,Perryton,Texas
37071,79072,Plainview,Texas
37072,79073,Plainview,Texas
37073,79078,Sanford,Texas
37074,79079,Shamrock,Texas
37075,79080,Skellytown,Texas
37076,79081,Spearman,Texas
37077,79082,Springlake,Texas
37078,79083,Stinnett,Texas
37079,79084,Stratford,Texas
37080,79085,Summerfield,Texas
37081,79086,Sunray,Texas
37082,79087,Texline,Texas
37083,79088,Tulia,Texas
37084,79091,Umbarger,Texas
37085,79092,Vega,Texas
37086,79093,Waka,Texas
37087,79094,Wayside,Texas
37088,79095,Wellington,Texas
37089,79096,Wheeler,Texas
37090,79097,White Deer,Texas
37091,79098,Wildorado,Texas
37092,79101,Amarillo,Texas
37093,79102,Amarillo,Texas
37094,79103,Amarillo,Texas
37095,79104,Amarillo,Texas
37096,79105,Amarillo,Texas
37097,79106,Amarillo,Texas
37098,79107,Amarillo,Texas
37099,79108,Amarillo,Texas
37100,79109,Amarillo,Texas
37101,79110,Amarillo,Texas
37102,79111,Amarillo,Texas
37103,79114,Amarillo,Texas
37104,79116,Amarillo,Texas
37105,79117,Amarillo,Texas
37106,79118,Amarillo,Texas
37107,79119,Amarillo,Texas
37108,79120,Amarillo,Texas
37109,79121,Amarillo,Texas
37110,79124,Amarillo,Texas
37111,79159,Amarillo,Texas
37112,79178,Amarillo,Texas
37113,7920,Basking Ridge,New Jersey
37114,79201,Childress,Texas
37115,7921,Bedminster,New Jersey
37116,7922,Berkeley Heights,New Jersey
37117,79220,Afton,Texas
37118,79221,Aiken,Texas
37119,79225,Chillicothe,Texas
37120,79226,Clarendon,Texas
37121,79227,Crowell,Texas
37122,79229,Dickens,Texas
37123,79230,Dodson,Texas
37124,79231,Dougherty,Texas
37125,79233,Estelline,Texas
37126,79234,Flomot,Texas
37127,79235,Floydada,Texas
37128,79237,Hedley,Texas
37129,79239,Lakeview,Texas
37130,7924,Bernardsville,New Jersey
37131,7924,Summit,New Jersey
37132,79240,Lelia Lake,Texas
37133,79241,Lockney,Texas
37134,79243,Mcadoo,Texas
37135,79244,Matador,Texas
37136,79245,Memphis,Texas
37137,79248,Paducah,Texas
37138,79250,Petersburg,Texas
37139,79251,Quail,Texas
37140,79252,Quanah,Texas
37141,79255,Quitaque,Texas
37142,79256,Roaring Springs,Texas
37143,79257,Silverton,Texas
37144,7926,Brookside,New Jersey
37145,79261,Turkey,Texas
37146,7927,Cedar Knolls,New Jersey
37147,7928,Chatham,New Jersey
37148,7930,Chester,New Jersey
37149,7931,Far Hills,New Jersey
37150,79311,Abernathy,Texas
37151,79312,Amherst,Texas
37152,79313,Anton,Texas
37153,79314,Bledsoe,Texas
37154,79316,Brownfield,Texas
37155,7932,Florham Park,New Jersey
37156,79322,Crosbyton,Texas
37157,79323,Denver City,Texas
37158,79325,Farwell,Texas
37159,79326,Fieldton,Texas
37160,79329,Idalou,Texas
37161,7933,Gillette,New Jersey
37162,79330,Justiceburg,Texas
37163,79331,Lamesa,Texas
37164,79336,Levelland,Texas
37165,79338,Levelland,Texas
37166,79339,Littlefield,Texas
37167,7934,Gladstone,New Jersey
37168,79342,Loop,Texas
37169,79343,Lorenzo,Texas
37170,79345,Meadow,Texas
37171,79346,Morton,Texas
37172,79347,Muleshoe,Texas
37173,7935,Green Village,New Jersey
37174,79350,New Deal,Texas
37175,79351,O Donnell,Texas
37176,79351,Odonnell,Texas
37177,79353,Pep,Texas
37178,79355,Plains,Texas
37179,79356,Post,Texas
37180,79357,Ralls,Texas
37181,79358,Ropesville,Texas
37182,79359,Seagraves,Texas
37183,7936,East Hanover,New Jersey
37184,79360,Seminole,Texas
37185,79363,Shallowater,Texas
37186,79364,Slaton,Texas
37187,79366,Ransom Canyon,Texas
37188,79367,Smyer,Texas
37189,79369,Spade,Texas
37190,79370,Spur,Texas
37191,79371,Sudan,Texas
37192,79372,Sundown,Texas
37193,79373,Tahoka,Texas
37194,79377,Welch,Texas
37195,79378,Wellman,Texas
37196,79379,Whiteface,Texas
37197,7938,Liberty Corner,New Jersey
37198,79381,Wilson,Texas
37199,79382,Wolfforth,Texas
37200,79383,New Home,Texas
37201,7939,Lyons,New Jersey
37202,7940,Madison,New Jersey
37203,79401,Lubbock,Texas
37204,79402,Lubbock,Texas
37205,79403,Lubbock,Texas
37206,79404,Lubbock,Texas
37207,79406,Lubbock,Texas
37208,79407,Lubbock,Texas
37209,79408,Lubbock,Texas
37210,79409,Lubbock,Texas
37211,79409-5004,Lubbock,Texas
37212,79410,Lubbock,Texas
37213,79411,Lubbock,Texas
37214,79412,Lubbock,Texas
37215,79413,Lubbock,Texas
37216,79414,Lubbock,Texas
37217,79415,Lubbock,Texas
37218,79416,Lubbock,Texas
37219,79423,Lubbock,Texas
37220,79424,Lubbock,Texas
37221,79430,Lubbock,Texas
37222,7945,Mendham,New Jersey
37223,79452,Lubbock,Texas
37224,79453,Lubbock,Texas
37225,7946,Millington,New Jersey
37226,79464,Lubbock,Texas
37227,79490,Lubbock,Texas
37228,79493,Lubbock,Texas
37229,79499,Lubbock,Texas
37230,7950,Morris Plains,New Jersey
37231,79501,Anson,Texas
37232,79502,Aspermont,Texas
37233,79503,Avoca,Texas
37234,79504,Baird,Texas
37235,79505,Benjamin,Texas
37236,79506,Blackwell,Texas
37237,79508,Buffalo Gap,Texas
37238,79510,Clyde,Texas
37239,79511,Coahoma,Texas
37240,79512,Colorado City,Texas
37241,79517,Fluvanna,Texas
37242,79519,Goldsboro,Texas
37243,79520,Hamlin,Texas
37244,79521,Haskell,Texas
37245,79525,Hawley,Texas
37246,79526,Hermleigh,Texas
37247,79527,Ira,Texas
37248,79528,Jayton,Texas
37249,79529,Knox City,Texas
37250,79530,Lawn,Texas
37251,79532,Loraine,Texas
37252,79533,Lueders,Texas
37253,79535,Maryneal,Texas
37254,79536,Merkel,Texas
37255,79538,Novice,Texas
37256,79539,O Brien,Texas
37257,79540,Old Glory,Texas
37258,79541,Ovalo,Texas
37259,79543,Roby,Texas
37260,79544,Rochester,Texas
37261,79545,Roscoe,Texas
37262,79546,Rotan,Texas
37263,79547,Rule,Texas
37264,79548,Rule,Texas
37265,79549,Snyder,Texas
37266,79550,Snyder,Texas
37267,79553,Stamford,Texas
37268,79556,Sweetwater,Texas
37269,79560,Sylvester,Texas
37270,79561,Trent,Texas
37271,79562,Tuscola,Texas
37272,79563,Tye,Texas
37273,79565,Westbrook,Texas
37274,79566,Wingate,Texas
37275,79567,Winters,Texas
37276,7960,Morristown,New Jersey
37277,79601,Abilene,Texas
37278,79602,Abilene,Texas
37279,79603,Abilene,Texas
37280,79604,Abilene,Texas
37281,79605,Abilene,Texas
37282,79606,Abilene,Texas
37283,79607,Dyess Afb,Texas
37284,79608,Abilene,Texas
37285,7961,Convent Station,New Jersey
37286,7962,Moristown,New Jersey
37287,7962,Morristown,New Jersey
37288,7963,Morristown,New Jersey
37289,79697,Abilene,Texas
37290,79698,Abilene,Texas
37291,79699,Abilene,Texas
37292,7970,Mount Freedom,New Jersey
37293,79701,Midland,Texas
37294,79702,Midland,Texas
37295,79703,Midland,Texas
37296,79704,Midland,Texas
37297,79705,Midland,Texas
37298,79706,Midland,Texas
37299,79707,Midland,Texas
37300,79707,Midland,Unkown
37301,79708,Midland,Texas
37302,79710,Midland,Texas
37303,79711,Midland,Texas
37304,79713,Ackerly,Texas
37305,79714,Andrews,Texas
37306,79718,Balmorhea,Texas
37307,79719,Barstow,Texas
37308,79720,Big Spring,Texas
37309,79721,Big Spring,Texas
37310,79730,Coyanosa,Texas
37311,79731,Crane,Texas
37312,79733,Forsan,Texas
37313,79734,Fort Davis,Texas
37314,79735,Fort Stockton,Texas
37315,79738,Gail,Texas
37316,79739,Garden City,Texas
37317,7974,Murray Hill,New Jersey
37318,7974,New Providence,New Jersey
37319,79741,Goldsmith,Texas
37320,79742,Grandfalls,Texas
37321,79743,Imperial,Texas
37322,79744,Iraan,Texas
37323,79745,Kermit,Texas
37324,79748,Knott,Texas
37325,79749,Lenorah,Texas
37326,79752,Mc Camey,Texas
37327,79754,Mentone,Texas
37328,79755,Midkiff,Texas
37329,79756,Monahans,Texas
37330,79758,Gardendale,Texas
37331,79759,Notrees,Texas
37332,7976,New Vernon,New Jersey
37333,79760,Odessa,Texas
37334,79761,Odessa,Texas
37335,79762,Odessa,Texas
37336,79763,Odessa,Texas
37337,79764,Odessa,Texas
37338,79765,Odessa,Texas
37339,79766,Odessa,Texas
37340,79768,Odessa,Texas
37341,79769,Odessa,Texas
37342,7977,Peapack,New Jersey
37343,79770,Orla,Texas
37344,79772,Pecos,Texas
37345,79776,Penwell,Texas
37346,79777,Pyote,Texas
37347,79778,Rankin,Texas
37348,7978,Pluckemin,New Jersey
37349,79780,Saragosa,Texas
37350,79781,Sheffield,Texas
37351,79782,Stanton,Texas
37352,79783,Tarzan,Texas
37353,79785,Toyah,Texas
37354,79786,Toyahvale,Texas
37355,79788,Wickett,Texas
37356,79789,Wink,Texas
37357,7979,Pottersville,New Jersey
37358,7980,Stirling,New Jersey
37359,7981,Whippany,New Jersey
37360,79821,Anthony,Texas
37361,79830,Alpine,Texas
37362,79831,Alpine,Texas
37363,79832,Alpine,Texas
37364,79834,Big Bend National Park,Texas
37365,79835,Canutillo,Texas
37366,79836,Clint,Texas
37367,79837,Dell City,Texas
37368,79838,Fabens,Texas
37369,79839,Fort Hancock,Texas
37370,79842,Marathon,Texas
37371,79843,Marfa,Texas
37372,79845,Presidio,Texas
37373,79847,Salt Flat,Texas
37374,79848,Sanderson,Texas
37375,79849,San Elizario,Texas
37376,79851,Sierra Blanca,Texas
37377,79852,Terlingua,Texas
37378,79853,Tornillo,Texas
37379,79854,Valentine,Texas
37380,79855,Van Horn,Texas
37381,79901,El Paso,Texas
37382,79902,El Paso,Texas
37383,79903,El Paso,Texas
37384,79904,El Paso,Texas
37385,79905,El Paso,Texas
37386,79906,El Paso,Texas
37387,79907,El Paso,Texas
37388,79908,El Paso,Texas
37389,79911,El Paso,Texas
37390,79912,El Paso,Texas
37391,79913,El Paso,Texas
37392,79915,El Paso,Texas
37393,79916,Fort Bliss,Texas
37394,79917,El Paso,Texas
37395,79918,Fort Bliss,Texas
37396,79920,El Paso,Texas
37397,79922,El Paso,Texas
37398,79923,El Paso,Texas
37399,79924,El Paso,Texas
37400,79925,El Paso,Texas
37401,79926,El Paso,Texas
37402,79927,El Paso,Texas
37403,79928,El Paso,Texas
37404,79929,El Paso,Texas
37405,79930,El Paso,Texas
37406,79931,El Paso,Texas
37407,79932,El Paso,Texas
37408,79934,El Paso,Texas
37409,79935,El Paso,Texas
37410,79936,El Paso,Texas
37411,79937,El Paso,Texas
37412,79938,El Paso,Texas
37413,79940,El Paso,Texas
37414,79941,El Paso,Texas
37415,79945,El Paso,Texas
37416,79949,El Paso,Texas
37417,79951,El Paso,Texas
37418,79953,El Paso,Texas
37419,79960,El Paso,Texas
37420,79968,El Paso,Texas
37421,799687,El Paso,Texas
37422,79995,El Paso,Texas
37423,79996,El Paso,Texas
37424,79997,El Paso,Texas
37425,79998,El Paso,Texas
37426,80001,Arvada,Colorado
37427,80002,Arvada,Colorado
37428,80003,Arvada,Colorado
37429,80004,Arvada,Colorado
37430,80005,Arvada,Colorado
37431,80006,Arvada,Colorado
37432,80007,Arvada,Colorado
37433,8001,Alloway,New Jersey
37434,80010,Aurora,Colorado
37435,80011,Aurora,Colorado
37436,80012,Aurora,Colorado
37437,80013,Aurora,Colorado
37438,80014,Aurora,Colorado
37439,80014,Denver,Colorado
37440,80015,Aurora,Colorado
37441,80016,Aurora,Colorado
37442,80017,Aurora,Colorado
37443,80018,Aurora,Colorado
37444,80019,Aurora,Colorado
37445,8002,Cherry Hill,New Jersey
37446,80020,Broomfield,Colorado
37447,80021,Broomfield,Colorado
37448,80021,Westminster,Colorado
37449,80022,Commerce City,Colorado
37450,80023,Broomfield,Colorado
37451,80024,Dupont,Colorado
37452,80025,Eldorado Springs,Colorado
37453,80026,Lafayette,Colorado
37454,80027,Louisville,Colorado
37455,80027,Superior,Colorado
37456,8003,Cherry Hill,New Jersey
37457,80030,Westminster,Colorado
37458,80031,Westminster,Colorado
37459,80033,Wheat Ridge,Colorado
37460,80034,Wheat Ridge,Colorado
37461,80035,Westminster,Colorado
37462,80036,Westminster,Colorado
37463,80037,Commerce City,Colorado
37464,80038,Broomfield,Colorado
37465,8004,Atco,New Jersey
37466,80041,Aurora,Colorado
37467,80042,Aurora,Colorado
37468,80044,Aurora,Colorado
37469,80045,Aurora,Colorado
37470,80046,Aurora,Colorado
37471,80047,Aurora,Colorado
37472,8005,Barnegat,New Jersey
37473,8006,Barnegat Light,New Jersey
37474,8007,Barrington,New Jersey
37475,8008,Beach Haven,New Jersey
37476,8009,Berlin,New Jersey
37477,8010,Beverly,New Jersey
37478,8010,Edgewater Park,New Jersey
37479,80101,Agate,Colorado
37480,80102,Bennett,Colorado
37481,80103,Byers,Colorado
37482,80104,Castle Rock,Colorado
37483,80105,Deer Trail,Colorado
37484,80106,Elbert,Colorado
37485,80107,Elizabeth,Colorado
37486,80108,Castle Pines,Colorado
37487,80108,Castle Rock,Colorado
37488,80109,Castle Rock,Colorado
37489,8011,Birmingham,New Jersey
37490,80110,Englewood,Colorado
37491,80111,Centennial,Colorado
37492,80111,Englewood,Colorado
37493,80111,Greenwood Vil,Colorado
37494,80111,Greenwood Village,Colorado
37495,80112,Centennial,Colorado
37496,80112,Englewood,Colorado
37497,80112,Littleton,Colorado
37498,80112-5776,Englewood,Colorado
37499,80113,Englewood,Colorado
37500,80116,Franktown,Colorado
37501,80117,Kiowa,Colorado
37502,80118,Larkspur,Colorado
37503,8012,Blackwood,New Jersey
37504,80120,Littleton,Colorado
37505,80121,Littleton,Colorado
37506,80122,Centennial,Colorado
37507,80122,Littleton,Colorado
37508,80123,Littleton,Colorado
37509,80124,Littleton,Colorado
37510,80124,Lone Tree,Colorado
37511,80124,Lonetree,Colorado
37512,80125,Littleton,Colorado
37513,80126,Highlands Ranch,Colorado
37514,80126,Littleton,Colorado
37515,80127,Littleton,Colorado
37516,80128,Littleton,Colorado
37517,80129,Highlands Ranch,Colorado
37518,80129,Littleton,Colorado
37519,80130,Highlands Ranch,Colorado
37520,80130,Littleton,Colorado
37521,80131,Louviers,Colorado
37522,80132,Monument,Colorado
37523,80133,Palmer Lake,Colorado
37524,80134,Parker,Colorado
37525,80135,Sedalia,Colorado
37526,80136,Strasburg,Colorado
37527,80137,Watkins,Colorado
37528,80138,Parker,Colorado
37529,8014,Bridgeport,New Jersey
37530,8015,Browns Mills,New Jersey
37531,80150,Englewood,Colorado
37532,80151,Englewood,Colorado
37533,80155,Englewood,Colorado
37534,8016,Burlington,New Jersey
37535,80160,Littleton,Colorado
37536,80161,Littleton,Colorado
37537,80162,Littleton,Colorado
37538,80163,Littleton,Colorado
37539,8018,Cedar Brook,New Jersey
37540,8019,Chatsworth,New Jersey
37541,802,St  Thomas,Vi
37542,8020,Clarksboro,New Jersey
37543,80201,Denver,Colorado
37544,80202,Denver,Colorado
37545,80203,Denver,Colorado
37546,80204,Denver,Colorado
37547,80205,Denver,Colorado
37548,80206,Denver,Colorado
37549,80207,Denver,Colorado
37550,80208,Denver,Colorado
37551,80209,Denver,Colorado
37552,8021,Clementon,New Jersey
37553,80210,Denver,Colorado
37554,80211,Denver,Colorado
37555,80212,Denver,Colorado
37556,80214,Denver,Colorado
37557,80215,Denver,Colorado
37558,80215,Lakewood,Colorado
37559,80216,Denver,Colorado
37560,80217,Denver,Colorado
37561,80218,Denver,Colorado
37562,80219,Denver,Colorado
37563,8022,Columbus,New Jersey
37564,80220,Denver,Colorado
37565,80221,Denver,Colorado
37566,80222,Denver,Colorado
37567,80223,Denver,Colorado
37568,80224,Denver,Colorado
37569,80225,Denver,Colorado
37570,80226,Denver,Colorado
37571,80226,Lakewood,Colorado
37572,80227,Denver,Colorado
37573,80228,Denver,Colorado
37574,80228,Lakewood,Colorado
37575,80229,Denver,Colorado
37576,8023,Deepwater,New Jersey
37577,80230,Denver,Colorado
37578,80231,Denver,Colorado
37579,80232,Denver,Colorado
37580,80233,Denver,Colorado
37581,80234,Denver,Colorado
37582,80234,Westminster,Colorado
37583,80235,Denver,Colorado
37584,80235,Lakewood,Colorado
37585,80236,Denver,Colorado
37586,80237,Denver,Colorado
37587,80238,Denver,Colorado
37588,80239,Denver,Colorado
37589,80241,Thornton,Colorado
37590,80246,Denver,Colorado
37591,80247,Denver,Colorado
37592,80248,Denver,Colorado
37593,80249,Denver,Colorado
37594,8025,Ewan,New Jersey
37595,80250,Denver,Colorado
37596,80251,Denver,Colorado
37597,80257,Denver,Colorado
37598,8026,Gibbsboro,New Jersey
37599,80260,Denver,Colorado
37600,80260,Federal Heights,Colorado
37601,80261,Denver,Colorado
37602,80262,Denver,Colorado
37603,80264,Denver,Colorado
37604,80265,Denver,Colorado
37605,80266,Denver,Colorado
37606,8027,Gibbstown,New Jersey
37607,80271,Denver,Colorado
37608,80273,Denver,Colorado
37609,80274,Denver,Colorado
37610,8028,Glassboro,New Jersey
37611,8028,Mullica Hill,New Jersey
37612,8029,Glendora,New Jersey
37613,80290,Denver,Colorado
37614,80293,Denver,Colorado
37615,80294,Denver,Colorado
37616,80299,Denver,Colorado
37617,8030,Gloucester City,New Jersey
37618,80301,Boulder,Colorado
37619,80302,Boulder,Colorado
37620,80303,Boulder,Colorado
37621,80304,Boulder,Colorado
37622,80305,Boulder,Colorado
37623,80306,Boulder,Colorado
37624,80307,Boulder,Colorado
37625,80308,Boulder,Colorado
37626,80309,Boulder,Colorado
37627,80309-0317,Boulder,Colorado
37628,803090123,Boulder,Colorado
37629,8031,Bellmawr,New Jersey
37630,80310,Boulder,Colorado
37631,8032,Grenloch,New Jersey
37632,8033,Haddonfield,New Jersey
37633,8034,Cherry Hill,New Jersey
37634,8035,Haddon Heights,New Jersey
37635,8036,Hainesport,New Jersey
37636,8037,Hammonton,New Jersey
37637,8038,Hancocks Bridge,New Jersey
37638,8039,Harrisonville,New Jersey
37639,80401,Golden,Colorado
37640,80402,Golden,Colorado
37641,80403,Golden,Colorado
37642,8041,Jobstown,New Jersey
37643,80419,Golden,Colorado
37644,8042,Juliustown,New Jersey
37645,80420,Alma,Colorado
37646,80421,Bailey,Colorado
37647,80422,Black Hawk,Colorado
37648,80423,Bond,Colorado
37649,80424,Breckenridge,Colorado
37650,80425,Buffalo Creek,Colorado
37651,80426,Burns,Colorado
37652,80427,Central City,Colorado
37653,80428,Clark,Colorado
37654,80429,Climax,Colorado
37655,8043,Voorhees,New Jersey
37656,8043,Vorhees,New Jersey
37657,80430,Coalmont,Colorado
37658,80432,Como,Colorado
37659,80433,Conifer,Colorado
37660,80434,Cowdrey,Colorado
37661,80435,Dillon,Colorado
37662,80436,Dumont,Colorado
37663,80437,Evergreen,Colorado
37664,80438,Empire,Colorado
37665,80439,Evergreen,Colorado
37666,80440,Fairplay,Colorado
37667,80442,Fraser,Colorado
37668,80443,Frisco,Colorado
37669,80444,Georgetown,Colorado
37670,80446,Granby,Colorado
37671,80447,Grand Lake,Colorado
37672,80448,Grant,Colorado
37673,80449,Hartsel,Colorado
37674,8045,Lawnside,New Jersey
37675,80451,Hot Sulphur Springs,Colorado
37676,80452,Idaho Springs,Colorado
37677,80453,Idledale,Colorado
37678,80454,Indian Hills,Colorado
37679,80455,Jamestown,Colorado
37680,80456,Jefferson,Colorado
37681,80457,Kittredge,Colorado
37682,80459,Kremmling,Colorado
37683,8046,Willingboro,New Jersey
37684,80461,Leadville,Colorado
37685,80463,Mc Coy,Colorado
37686,80465,Morrison,Colorado
37687,80466,Nederland,Colorado
37688,80467,Oak Creek,Colorado
37689,80468,Parshall,Colorado
37690,80469,Phippsburg,Colorado
37691,80470,Pine,Colorado
37692,80471,Pinecliffe,Colorado
37693,80474,Rollinsville,Colorado
37694,80475,Shawnee,Colorado
37695,80476,Silver Plume,Colorado
37696,80477,Steamboat Springs,Colorado
37697,80478,Tabernash,Colorado
37698,80479,Toponas,Colorado
37699,8048,Lumberton,New Jersey
37700,80480,Walden,Colorado
37701,80481,Ward,Colorado
37702,80482,Winter Park,Colorado
37703,80483,Yampa,Colorado
37704,80487,Steamboat Springs,Colorado
37705,80488,Steamboat Springs,Colorado
37706,8049,Magnolia,New Jersey
37707,80497,Silverthorne,Colorado
37708,80498,Silverthorne,Colorado
37709,8050,Manahawkin,New Jersey
37710,80501,Longmont,Colorado
37711,80502,Longmont,Colorado
37712,80503,Longmont,Colorado
37713,80503,Niwot,Colorado
37714,80503-8991,Longmont,Colorado
37715,80504,Longmont,Colorado
37716,8051,Mantua,New Jersey
37717,80510,Allenspark,Colorado
37718,80511,Estes Park,Colorado
37719,80512,Bellvue,Colorado
37720,80513,Berthoud,Colorado
37721,80514,Dacono,Colorado
37722,80515,Drake,Colorado
37723,80516,Erie,Colorado
37724,80517,Estes Park,Colorado
37725,8052,Maple Shade,New Jersey
37726,8052,Maple Shade Township,New Jersey
37727,8052,Maple Shades,New Jersey
37728,80520,Firestone,Colorado
37729,80521,Fort Collins,Colorado
37730,80522,Fort Collins,Colorado
37731,80523,Fort Collins,Colorado
37732,80523-1024,Fort Collins,Colorado
37733,80523-1574,Fort Collins,Colorado
37734,80523-1701,Fort Collins,Colorado
37735,80523-1776,Fort Collins,Colorado
37736,80523-1785,Fort Collins,Colorado
37737,80523-1872,Fort Collins,Colorado
37738,80524,Fort Collins,Colorado
37739,80525,Fort Collins,Colorado
37740,80526,Fort Collins,Colorado
37741,80527,Fort Collins,Colorado
37742,80528,Fort Collins,Colorado
37743,8053,Marlton,New Jersey
37744,8053,Mt  Laurel,New Jersey
37745,80530,Frederick,Colorado
37746,80532,Glen Haven,Colorado
37747,80533,Hygiene,Colorado
37748,80534,Johnstown,Colorado
37749,80535,Laporte,Colorado
37750,80536,Livermore,Colorado
37751,80537,Loveland,Colorado
37752,80538,Loveland,Colorado
37753,80539,Loveland,Colorado
37754,8054,Mount Laurel,New Jersey
37755,8054,Mt  Laurel,New Jersey
37756,8054,Mt Laurel,New Jersey
37757,80540,Lyons,Colorado
37758,80541,Masonville,Colorado
37759,80542,Mead,Colorado
37760,80543,Milliken,Colorado
37761,80544,Niwot,Colorado
37762,80545,Red Feather Lakes,Colorado
37763,80546,Severance,Colorado
37764,80547,Timnath,Colorado
37765,80549,Wellington,Colorado
37766,8055,Medford,New Jersey
37767,80550,Windsor,Colorado
37768,80551,Windsor,Colorado
37769,80553,Fort Collins,Colorado
37770,8056,Mickleton,New Jersey
37771,8057,Moorestown,New Jersey
37772,8059,Mount Ephraim,New Jersey
37773,8060,Mount Holly,New Jersey
37774,80601,Brighton,Colorado
37775,80602,Brighton,Colorado
37776,80602,Thornton,Colorado
37777,80603,Brighton,Colorado
37778,8061,Mount Royal,New Jersey
37779,80610,Ault,Colorado
37780,80611,Briggsdale,Colorado
37781,80612,Carr,Colorado
37782,80614,Eastlake,Colorado
37783,80615,Eaton,Colorado
37784,8062,Mullica Hill,New Jersey
37785,80620,Evans,Colorado
37786,80621,Fort Lupton,Colorado
37787,80622,Galeton,Colorado
37788,80623,Gilcrest,Colorado
37789,80624,Gill,Colorado
37790,8063,National Park,New Jersey
37791,80631,Greeley,Colorado
37792,80632,Greeley,Colorado
37793,80633,Greeley,Colorado
37794,80634,Greeley,Colorado
37795,80638,Greeley,Colorado
37796,80639,Greeley,Colorado
37797,8064,New Lisbon,New Jersey
37798,80640,Henderson,Colorado
37799,80642,Hudson,Colorado
37800,80643,Keenesburg,Colorado
37801,80644,Kersey,Colorado
37802,80645,La Salle,Colorado
37803,80646,Lucerne,Colorado
37804,80648,Nunn,Colorado
37805,80649,Orchard,Colorado
37806,8065,Palmyra,New Jersey
37807,80650,Pierce,Colorado
37808,80651,Platteville,Colorado
37809,80652,Roggen,Colorado
37810,80653,Weldona,Colorado
37811,80654,Wiggins,Colorado
37812,8066,Paulsboro,New Jersey
37813,8067,Pedricktown,New Jersey
37814,8068,Pemberton,New Jersey
37815,8069,Penns Grove,New Jersey
37816,8070,Pennsville,New Jersey
37817,80701,Fort Morgan,Colorado
37818,80705,Log Lane Village,Colorado
37819,8071,Pitman,New Jersey
37820,8072,Quinton,New Jersey
37821,80720,Akron,Colorado
37822,80721,Amherst,Colorado
37823,80722,Atwood,Colorado
37824,80723,Brush,Colorado
37825,80726,Crook,Colorado
37826,80727,Eckley,Colorado
37827,80728,Fleming,Colorado
37828,80729,Grover,Colorado
37829,8073,Rancocas,New Jersey
37830,80731,Haxtun,Colorado
37831,80732,Hereford,Colorado
37832,80733,Hillrose,Colorado
37833,80734,Holyoke,Colorado
37834,80735,Idalia,Colorado
37835,80736,Iliff,Colorado
37836,80737,Julesburg,Colorado
37837,8074,Richwood,New Jersey
37838,80740,Lindon,Colorado
37839,80741,Merino,Colorado
37840,80742,New Raymer,Colorado
37841,80743,Otis,Colorado
37842,80744,Ovid,Colorado
37843,80745,Padroni,Colorado
37844,80746,Paoli,Colorado
37845,80747,Peetz,Colorado
37846,80749,Sedgwick,Colorado
37847,8075,Riverside,New Jersey
37848,80750,Snyder,Colorado
37849,80751,Sterling,Colorado
37850,80754,Stoneham,Colorado
37851,80755,Vernon,Colorado
37852,80757,Woodrow,Colorado
37853,80758,Wray,Colorado
37854,80759,Yuma,Colorado
37855,8076,Riverton,New Jersey
37856,8077,Cinnaminson,New Jersey
